date,ssn,ssn_std,ssn_sesc,sunspot_area,new_regions,solar_mean_field,xray_bkgd,kp_daily_mean,kp_daily_max,dst_daily_mean,dst_daily_min,dst_daily_max,dst_daily_std,dst_hours_valid,f107,flare_C,flare_M,flare_X,flare_S,flare_xray_total,flare_optical_total,year,month,day_of_year,storm_category,solar_activity_level,kp_storm_level
2005-12-27,74.0000,2.5000,78.0000,350.0000,0.0000,,B1.0,2.7500,5.3330,,,,,0.0000,92.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2005,12,361,,low,G1_minor
2005-12-28,63.0000,2.6000,61.0000,230.0000,0.0000,,A9.3,3.2084,4.3330,,,,,0.0000,89.0000,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,2005,12,362,,low,quiet
2005-12-29,65.0000,2.4000,77.0000,340.0000,1.0000,,A9.3,2.7500,3.3330,,,,,0.0000,90.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,2005,12,363,,low,quiet
2005-12-30,66.0000,2.2000,67.0000,260.0000,0.0000,,A8.8,2.0834,3.0000,,,,,0.0000,90.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2005,12,364,,low,quiet
2005-12-31,59.0000,3.0000,62.0000,250.0000,0.0000,,A6.5,2.4583,3.3330,,,,,0.0000,87.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2005,12,365,,low,quiet
2006-01-01,34.0000,1.9000,41.0000,200.0000,0.0000,,A5.8,1.6251,2.6670,,,,,0.0000,87.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,2006,1,1,,low,quiet
2006-01-02,33.0000,2.4000,37.0000,170.0000,0.0000,,A4.9,1.6667,2.6670,,,,,0.0000,85.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,1,2,,low,quiet
2006-01-03,26.0000,2.0000,39.0000,120.0000,0.0000,,A3.6,0.8334,2.3330,,,,,0.0000,85.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,1,3,,low,quiet
2006-01-04,23.0000,1.2000,25.0000,120.0000,0.0000,,A3.5,0.4582,1.0000,,,,,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,1,4,,low,quiet
2006-01-05,20.0000,2.3000,23.0000,90.0000,0.0000,,A3.3,0.8749,1.3330,,,,,0.0000,83.0000,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,2006,1,5,,low,quiet
2006-01-06,20.0000,3.9000,24.0000,60.0000,1.0000,,A2.8,1.8333,3.0000,,,,,0.0000,82.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,1,6,,low,quiet
2006-01-07,11.0000,1.2000,11.0000,50.0000,0.0000,,A2.1,1.4584,2.6670,,,,,0.0000,79.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,1,7,,low,quiet
2006-01-08,10.0000,0.6000,11.0000,40.0000,0.0000,,A1.4,0.8750,1.6670,,,,,0.0000,78.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,1,8,,low,quiet
2006-01-09,11.0000,0.7000,11.0000,30.0000,0.0000,,A0.0,0.1250,0.6670,,,,,0.0000,78.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,1,9,,low,quiet
2006-01-10,11.0000,0.6000,11.0000,20.0000,0.0000,,A0.0,0.2916,1.0000,,,,,0.0000,78.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,1,10,,low,quiet
2006-01-11,11.0000,1.5000,12.0000,20.0000,0.0000,,A0.0,0.5834,1.3330,,,,,0.0000,77.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,1,11,,low,quiet
2006-01-12,11.0000,3.0000,12.0000,20.0000,0.0000,,A0.0,0.8334,1.6670,,,,,0.0000,77.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,1,12,,low,quiet
2006-01-13,0.0000,2.0000,0.0000,0.0000,0.0000,,A0.0,0.7084,1.6670,,,,,0.0000,77.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,1,13,,low,quiet
2006-01-14,11.0000,4.4000,0.0000,0.0000,0.0000,,A0.0,0.7916,1.6670,,,,,0.0000,77.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,1,14,,low,quiet
2006-01-15,27.0000,6.5000,32.0000,70.0000,2.0000,,A1.7,1.3750,2.6670,,,,,0.0000,81.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,2006,1,15,,low,quiet
2006-01-16,33.0000,5.4000,42.0000,130.0000,0.0000,,A3.0,2.5834,3.3330,,,,,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,1,16,,low,quiet
2006-01-17,30.0000,3.6000,36.0000,130.0000,0.0000,,A3.0,2.0834,3.6670,,,,,0.0000,83.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,1,17,,low,quiet
2006-01-18,35.0000,3.3000,50.0000,160.0000,1.0000,,A2.9,2.3333,4.0000,,,,,0.0000,86.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,1,18,,low,quiet
2006-01-19,33.0000,3.4000,48.0000,190.0000,0.0000,,A5.5,2.0417,2.6670,,,,,0.0000,89.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,1,19,,low,quiet
2006-01-20,22.0000,1.5000,33.0000,170.0000,0.0000,,A5.0,1.7919,3.0000,,,,,0.0000,91.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,1,20,,low,quiet
2006-01-21,26.0000,3.3000,28.0000,200.0000,0.0000,,A9.8,1.0834,2.3330,,,,,0.0000,94.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,1,21,,low,quiet
2006-01-22,42.0000,3.6000,60.0000,260.0000,1.0000,,A7.8,1.3334,2.6670,,,,,0.0000,93.0000,5.0000,0.0000,0.0000,2.0000,5.0000,0.0000,2006,1,22,,low,quiet
2006-01-23,50.0000,5.5000,73.0000,270.0000,1.0000,,A6.2,3.0000,3.6670,,,,,0.0000,92.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,2006,1,23,,low,quiet
2006-01-24,41.0000,4.1000,62.0000,340.0000,0.0000,,B1.0,1.5417,3.0000,,,,,0.0000,93.0000,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,2006,1,24,,low,quiet
2006-01-25,26.0000,2.3000,42.0000,210.0000,0.0000,,A8.2,1.6251,3.6670,,,,,0.0000,89.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,1,25,,low,quiet
2006-01-26,19.0000,2.0000,24.0000,130.0000,0.0000,,A7.4,3.9581,5.3330,,,,,0.0000,87.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,1,26,,low,G1_minor
2006-01-27,12.0000,2.3000,29.0000,110.0000,1.0000,,A6.5,2.5000,3.3330,,,,,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,1,27,,low,quiet
2006-01-28,10.0000,6.1000,11.0000,30.0000,0.0000,,A6.6,1.6250,2.3330,,,,,0.0000,80.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,1,28,,low,quiet
2006-01-29,10.0000,4.1000,0.0000,0.0000,0.0000,,A4.6,0.4584,1.0000,,,,,0.0000,80.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,1,29,,low,quiet
2006-01-30,0.0000,2.0000,0.0000,0.0000,0.0000,,A1.2,0.3332,1.0000,,,,,0.0000,79.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,1,30,,low,quiet
2006-01-31,0.0000,2.0000,0.0000,0.0000,0.0000,,A0.0,0.3749,1.3330,,,,,0.0000,78.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,1,31,,low,quiet
2006-02-01,0.0000,2.0000,0.0000,0.0000,0.0000,,A0.0,0.8333,2.3330,,,,,0.0000,78.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,2,32,,low,quiet
2006-02-02,0.0000,2.0000,0.0000,0.0000,0.0000,,A0.0,1.0835,1.6670,,,,,0.0000,77.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,2,33,,low,quiet
2006-02-03,0.0000,2.0000,0.0000,0.0000,0.0000,,A0.0,1.1666,3.0000,,,,,0.0000,79.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,2,34,,low,quiet
2006-02-04,0.0000,2.0000,0.0000,0.0000,0.0000,,A0.0,1.2915,3.0000,,,,,0.0000,77.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,2,35,,low,quiet
2006-02-05,0.0000,2.0000,0.0000,0.0000,0.0000,,A0.0,0.7918,1.6670,,,,,0.0000,76.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,2,36,,low,quiet
2006-02-06,0.0000,2.0000,0.0000,0.0000,0.0000,,A0.0,2.7501,3.6670,,,,,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,2,37,,low,quiet
2006-02-07,8.0000,2.9000,0.0000,0.0000,0.0000,,A0.0,1.0416,2.0000,,,,,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,2,38,,low,quiet
2006-02-08,8.0000,3.1000,12.0000,10.0000,1.0000,,A0.0,0.7916,2.6670,,,,,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,2,39,,low,quiet
2006-02-09,17.0000,2.8000,24.0000,20.0000,1.0000,,A0.0,0.5833,1.3330,,,,,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,2,40,,low,quiet
2006-02-10,12.0000,5.7000,13.0000,20.0000,0.0000,,A0.0,0.7916,3.0000,,,,,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,2,41,,low,quiet
2006-02-11,9.0000,9.4000,11.0000,30.0000,0.0000,,A0.0,1.6250,2.6670,,,,,0.0000,76.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,2,42,,low,quiet
2006-02-12,0.0000,2.0000,0.0000,0.0000,0.0000,,A0.0,1.2500,3.0000,,,,,0.0000,76.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,2,43,,low,quiet
2006-02-13,11.0000,2.7000,0.0000,0.0000,0.0000,,A0.0,0.5417,1.6670,,,,,0.0000,76.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,2,44,,low,quiet
2006-02-14,13.0000,3.7000,0.0000,0.0000,0.0000,,A0.0,0.2082,1.3330,,,,,0.0000,77.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,2,45,,low,quiet
2006-02-15,18.0000,3.2000,15.0000,30.0000,1.0000,,A1.3,2.1667,3.6670,,,,,0.0000,79.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,2,46,,low,quiet
2006-02-16,18.0000,1.9000,27.0000,50.0000,1.0000,,A1.4,2.0833,3.0000,,,,,0.0000,79.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,2,47,,low,quiet
2006-02-17,8.0000,2.1000,23.0000,20.0000,0.0000,,A1.4,1.1667,2.6670,,,,,0.0000,79.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,2,48,,low,quiet
2006-02-18,8.0000,3.8000,0.0000,0.0000,0.0000,,A0.0,0.5835,1.6670,,,,,0.0000,79.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,2,49,,low,quiet
2006-02-19,14.0000,9.7000,0.0000,0.0000,0.0000,,A0.0,1.7083,2.3330,,,,,0.0000,77.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,2,50,,low,quiet
2006-02-20,0.0000,2.0000,0.0000,0.0000,0.0000,,A0.0,3.2499,4.6670,,,,,0.0000,76.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,2,51,,low,quiet
2006-02-21,0.0000,2.0000,0.0000,0.0000,0.0000,,A0.0,3.3334,4.0000,,,,,0.0000,76.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,2,52,,low,quiet
2006-02-22,0.0000,2.0000,0.0000,0.0000,0.0000,,A0.0,2.9166,4.0000,,,,,0.0000,76.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,2,53,,low,quiet
2006-02-23,0.0000,2.0000,0.0000,0.0000,0.0000,,A0.0,1.1249,2.0000,,,,,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,2,54,,low,quiet
2006-02-24,0.0000,2.0000,0.0000,0.0000,0.0000,,A0.0,1.4166,2.6670,,,,,0.0000,76.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,2,55,,low,quiet
2006-02-25,0.0000,2.0000,0.0000,0.0000,0.0000,,A2.1,0.4166,2.0000,,,,,0.0000,76.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,2,56,,low,quiet
2006-02-26,0.0000,2.0000,0.0000,0.0000,0.0000,,A2.1,1.5000,2.6670,,,,,0.0000,77.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,2,57,,low,quiet
2006-02-27,8.0000,2.5000,11.0000,10.0000,1.0000,,A1.4,0.9584,1.6670,,,,,0.0000,77.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,2,58,,low,quiet
2006-02-28,8.0000,1.8000,11.0000,20.0000,0.0000,,A1.3,1.1666,2.3330,,,,,0.0000,77.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,2,59,,low,quiet
2006-03-01,0.0000,2.0000,0.0000,0.0000,0.0000,,A1.3,1.8331,3.0000,,,,,0.0000,77.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,3,60,,low,quiet
2006-03-02,0.0000,2.0000,0.0000,0.0000,0.0000,,A0.0,0.6251,1.0000,,,,,0.0000,76.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,3,61,,low,quiet
2006-03-03,0.0000,2.0000,0.0000,0.0000,0.0000,,A0.0,0.6249,1.3330,,,,,0.0000,76.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,3,62,,low,quiet
2006-03-04,15.0000,5.2000,13.0000,10.0000,0.0000,,A0.0,0.6250,1.3330,,,,,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,3,63,,low,quiet
2006-03-05,26.0000,8.7000,28.0000,20.0000,1.0000,,A0.0,0.2500,0.6670,,,,,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,3,64,,low,quiet
2006-03-06,23.0000,11.6000,27.0000,20.0000,0.0000,,A0.0,2.0419,3.6670,,,,,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,3,65,,low,quiet
2006-03-07,0.0000,2.0000,25.0000,30.0000,0.0000,,A0.0,2.1250,4.3330,,,,,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,3,66,,low,quiet
2006-03-08,0.0000,2.0000,24.0000,30.0000,0.0000,,A0.0,1.1667,1.6670,,,,,0.0000,72.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,3,67,,low,quiet
2006-03-09,0.0000,2.0000,12.0000,10.0000,0.0000,,A0.0,0.7084,2.6670,,,,,0.0000,73.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,3,68,,low,quiet
2006-03-10,0.0000,2.0000,12.0000,10.0000,0.0000,,A0.0,2.7083,4.6670,,,,,0.0000,72.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,3,69,,low,quiet
2006-03-11,0.0000,2.0000,0.0000,0.0000,0.0000,,A0.0,2.2083,3.6670,,,,,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,3,70,,low,quiet
2006-03-12,15.0000,2.2000,18.0000,20.0000,1.0000,,A0.0,1.0416,1.6670,,,,,0.0000,73.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,3,71,,low,quiet
2006-03-13,16.0000,2.7000,14.0000,20.0000,0.0000,,A0.0,0.5834,1.0000,,,,,0.0000,73.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,3,72,,low,quiet
2006-03-14,23.0000,4.7000,34.0000,30.0000,2.0000,,A0.0,0.5416,2.0000,,,,,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,3,73,,low,quiet
2006-03-15,23.0000,3.7000,22.0000,30.0000,1.0000,,A0.0,1.9166,3.0000,,,,,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,3,74,,low,quiet
2006-03-16,21.0000,5.7000,22.0000,20.0000,0.0000,,A1.2,1.8749,2.3330,,,,,0.0000,72.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,3,75,,low,quiet
2006-03-17,31.0000,4.8000,24.0000,30.0000,0.0000,,A0.0,0.6250,1.6670,,,,,0.0000,72.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,3,76,,low,quiet
2006-03-18,26.0000,2.7000,27.0000,30.0000,1.0000,,A0.0,3.5834,5.6670,,,,,0.0000,72.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,3,77,,low,G1_minor
2006-03-19,26.0000,2.0000,40.0000,100.0000,0.0000,,A1.5,4.3750,6.3330,,,,,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,3,78,,low,G2_moderate
2006-03-20,31.0000,2.6000,33.0000,130.0000,0.0000,,A3.0,3.3333,4.3330,,,,,0.0000,77.0000,0.0000,0.0000,0.0000,2.0000,0.0000,0.0000,2006,3,79,,low,quiet
2006-03-21,31.0000,2.6000,39.0000,120.0000,0.0000,,A3.2,2.7083,4.0000,,,,,0.0000,77.0000,6.0000,0.0000,0.0000,4.0000,6.0000,0.0000,2006,3,80,,low,quiet
2006-03-22,31.0000,4.8000,49.0000,130.0000,1.0000,,A4.6,2.1250,3.3330,,,,,0.0000,76.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,3,81,,low,quiet
2006-03-23,29.0000,3.0000,36.0000,80.0000,0.0000,,A4.3,0.9167,2.0000,,,,,0.0000,77.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,2006,3,82,,low,quiet
2006-03-24,34.0000,4.4000,44.0000,110.0000,1.0000,,A4.1,1.0415,2.3330,,,,,0.0000,76.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,3,83,,low,quiet
2006-03-25,18.0000,7.9000,0.0000,0.0000,0.0000,,A3.2,1.5000,2.6670,,,,,0.0000,76.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,3,84,,low,quiet
2006-03-26,0.0000,2.0000,0.0000,0.0000,0.0000,,A1.8,1.6249,3.3330,,,,,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,3,85,,low,quiet
2006-03-27,0.0000,2.0000,0.0000,0.0000,0.0000,,A1.1,1.9165,3.3330,,,,,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,3,86,,low,quiet
2006-03-28,15.0000,2.0000,11.0000,20.0000,1.0000,,A6.6,1.3749,3.3330,,,,,0.0000,79.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,3,87,,low,quiet
2006-03-29,31.0000,2.8000,31.0000,200.0000,1.0000,,A6.1,1.2501,2.3330,,,,,0.0000,82.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,3,88,,low,quiet
2006-03-30,32.0000,2.5000,35.0000,210.0000,0.0000,,A6.5,0.8749,2.0000,,,,,0.0000,84.0000,0.0000,0.0000,0.0000,2.0000,0.0000,0.0000,2006,3,89,,low,quiet
2006-03-31,39.0000,1.4000,39.0000,330.0000,0.0000,,A6.8,1.1667,2.0000,,,,,0.0000,86.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,3,90,,low,quiet
2006-04-01,58.0000,3.8000,39.0000,320.0000,0.0000,,A4.0,0.1666,0.6670,,,,,0.0000,87.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,4,91,,low,quiet
2006-04-02,65.0000,3.9000,68.0000,490.0000,1.0000,,A4.0,0.2499,1.0000,,,,,0.0000,91.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,4,92,,low,quiet
2006-04-03,73.0000,3.7000,79.0000,550.0000,0.0000,,A4.0,0.2916,0.6670,,,,,0.0000,100.0000,3.0000,0.0000,0.0000,0.0000,3.0000,0.0000,2006,4,93,,low,quiet
2006-04-04,82.0000,4.8000,62.0000,850.0000,0.0000,,A4.0,1.7916,3.3330,,,,,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,4,94,,low,quiet
2006-04-05,83.0000,4.6000,88.0000,860.0000,1.0000,,A4.0,3.9584,5.3330,,,,,0.0000,99.0000,2.0000,0.0000,0.0000,0.0000,2.0000,0.0000,2006,4,95,,low,G1_minor
2006-04-06,90.0000,5.2000,105.0000,800.0000,1.0000,,A4.0,1.8334,3.6670,,,,,0.0000,99.0000,0.0000,2.0000,0.0000,0.0000,2.0000,2.0000,2006,4,96,,low,quiet
2006-04-07,77.0000,4.9000,65.0000,450.0000,0.0000,,A4.0,0.5417,1.0000,,,,,0.0000,95.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,2006,4,97,,low,quiet
2006-04-08,68.0000,3.6000,57.0000,380.0000,0.0000,,A4.0,1.0000,1.6670,,,,,0.0000,91.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,4,98,,low,quiet
2006-04-09,55.0000,5.1000,46.0000,120.0000,0.0000,,A4.0,4.7916,6.0000,,,,,0.0000,89.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,4,99,,low,G2_moderate
2006-04-10,60.0000,5.6000,70.0000,210.0000,2.0000,,A4.0,2.8751,4.0000,,,,,0.0000,89.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,4,100,,low,quiet
2006-04-11,63.0000,3.4000,73.0000,220.0000,2.0000,,A4.0,1.2084,2.3330,,,,,0.0000,90.0000,3.0000,0.0000,0.0000,1.0000,3.0000,1.0000,2006,4,101,,low,quiet
2006-04-12,68.0000,3.6000,79.0000,230.0000,0.0000,,A4.0,0.1665,0.3330,,,,,0.0000,81.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,4,102,,low,quiet
2006-04-13,67.0000,3.7000,69.0000,160.0000,0.0000,,A4.0,2.5834,4.0000,,,,,0.0000,80.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,4,103,,low,quiet
2006-04-14,60.0000,5.5000,62.0000,110.0000,0.0000,,A4.0,5.3332,7.0000,,,,,0.0000,79.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,4,104,,low,G3_strong
2006-04-15,38.0000,3.3000,45.0000,140.0000,0.0000,,A4.0,4.2084,5.0000,,,,,0.0000,78.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,4,105,,low,G1_minor
2006-04-16,25.0000,4.2000,45.0000,90.0000,0.0000,,A4.0,2.3334,3.6670,,,,,0.0000,77.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,4,106,,low,quiet
2006-04-17,13.0000,2.0000,48.0000,50.0000,0.0000,,A4.0,1.2916,3.3330,,,,,0.0000,78.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,4,107,,low,quiet
2006-04-18,12.0000,4.1000,46.0000,30.0000,1.0000,,A4.0,1.5000,4.0000,,,,,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,4,108,,low,quiet
2006-04-19,23.0000,14.0000,38.0000,40.0000,0.0000,,A4.0,0.5834,1.6670,,,,,0.0000,76.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,4,109,,low,quiet
2006-04-20,17.0000,2.5000,30.0000,70.0000,0.0000,,A4.0,1.1250,3.0000,,,,,0.0000,79.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,4,110,,low,quiet
2006-04-21,15.0000,1.5000,14.0000,30.0000,0.0000,,A4.0,1.6249,4.0000,,,,,0.0000,79.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,4,111,,low,quiet
2006-04-22,18.0000,8.6000,15.0000,10.0000,0.0000,,A4.0,2.9583,4.6670,,,,,0.0000,82.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,2006,4,112,,low,quiet
2006-04-23,13.0000,2.0000,24.0000,270.0000,1.0000,,A4.0,1.5833,3.0000,,,,,0.0000,87.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,4,113,,low,quiet
2006-04-24,18.0000,1.2000,38.0000,580.0000,1.0000,,A4.0,1.4167,2.6670,,,,,0.0000,93.0000,1.0000,0.0000,0.0000,2.0000,1.0000,0.0000,2006,4,114,,low,quiet
2006-04-25,47.0000,4.1000,33.0000,660.0000,0.0000,,A4.0,0.8750,2.6670,,,,,0.0000,95.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,2006,4,115,,low,quiet
2006-04-26,58.0000,4.7000,60.0000,800.0000,1.0000,,A4.0,0.7084,1.6670,,,,,0.0000,100.0000,6.0000,1.0000,0.0000,3.0000,7.0000,1.0000,2006,4,116,,low,quiet
2006-04-27,65.0000,5.0000,63.0000,550.0000,0.0000,,A4.0,1.0416,1.3330,,,,,0.0000,101.0000,0.0000,1.0000,0.0000,0.0000,1.0000,1.0000,2006,4,117,,moderate,quiet
2006-04-28,62.0000,5.2000,68.0000,590.0000,0.0000,,A4.0,2.0835,3.6670,,,,,0.0000,100.0000,2.0000,0.0000,0.0000,1.0000,2.0000,0.0000,2006,4,118,,low,quiet
2006-04-29,53.0000,3.6000,64.0000,390.0000,0.0000,,A4.0,0.4583,0.6670,,,,,0.0000,101.0000,2.0000,0.0000,0.0000,1.0000,2.0000,0.0000,2006,4,119,,moderate,quiet
2006-04-30,62.0000,5.8000,62.0000,470.0000,1.0000,,A4.0,0.0000,0.0000,,,,,0.0000,100.0000,2.0000,0.0000,0.0000,2.0000,2.0000,0.0000,2006,4,120,,low,quiet
2006-05-01,55.0000,4.0000,51.0000,290.0000,0.0000,,A4.0,0.2916,1.0000,,,,,0.0000,93.0000,1.0000,0.0000,0.0000,3.0000,1.0000,0.0000,2006,5,121,,low,quiet
2006-05-02,58.0000,4.7000,58.0000,290.0000,1.0000,,A4.0,0.8334,1.6670,,,,,0.0000,89.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,5,122,,low,quiet
2006-05-03,57.0000,4.7000,52.0000,340.0000,0.0000,,A4.0,0.7084,1.6670,,,,,0.0000,89.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,5,123,,low,quiet
2006-05-04,60.0000,3.0000,50.0000,350.0000,1.0000,,A4.0,2.5001,4.6670,,,,,0.0000,92.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,2006,5,124,,low,quiet
2006-05-05,53.0000,3.7000,61.0000,210.0000,1.0000,,A4.0,1.9583,4.0000,,,,,0.0000,87.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2006,5,125,,low,quiet
